#FORMAT: BEACON 
#PREFIX: http://d-nb.info/gnd/ 
#TARGET: http://www.deutsche-biographie.de/pnd{ID}.html#ndbcontent
#TARGETPREFIX: http://www.deutsche-biographie.de/{TARGETID}.html 
#FEED: http://www.historische-kommission-muenchen-editionen.de/beacon_ndb.txt 
#CONTACT: matthias.reinert@hk.badw.de 
#MESSAGE: Biographien der  NDB
#INSTITUTION: Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bayerische Staatsbibliothek 
#DESCRIPTION: Deutsche Biographie - Biographien der Neuen Deutschen Biographie (NDB) (hier 23481 Einträge)

#DATE: 2020-07-20
#REVISIT: 2021-01-16

118643525|Aachen, Hans von|sfz45545
11851685X|Buddeus, Johann Franz|sfz6283
118895273|Budenz, Josef|sfz6286
135664144|Büderich, Bernhard von|sfz6320
118664433|Buderus|sfz130890
133253619|Buderus, Hugo|sfz6289
135655609|Buderus, Johann Wilhelm|sfz6291
119514672|Bueck, Henry|sfz31562
135664500|Bueren, Johann von|sfz6371
136490859|Bueren, Nikolaus van|sfz45664
117144517|Buesgen, Moritz|sfz7203
117153001|Buff, Heinrich|sfz42048
118638076|Buff, Lotte|sfz56713
118517287|Bugenhagen, Johannes|sfz7233
136186661|Buhl|sfz7236
117639613|Buhl, Armand|sfz35399
117153397|Buhl, Franz|sfz35401
11715346X|Buhl, Ludwig von|sfz7372
11763932X|Bühler, Anton|sfz6323
119038293|Bühler, Franz|sfz6324
118667947|Bühler, Georg|sfz6325
135655927|Bühring, Diederich Ernst|sfz6327
128342099|Bukowski von Stolzenburg, Geiza|sfz7379
117153966|Bulle, Heinrich|sfz7380
118517384|Bullinger, Heinrich|sfz23420
11866459X|Bülow|sfz6330
118517023|Bülow, Bernhard Fürst von|sfz6334
117065013|Bülow, Bernhard von|sfz35396
115465049|Bülow, Bernhard Wilhelm von|sfz6335
130540854|Bülow, Dietrich von|sfz6336
117066621|Bülow, Hans Graf von|sfz6346
118664638|Bülow, Hans von|sfz49093
118667955|Bülow, Heinrich Freiherr von|sfz35397
118667963|Bülow, Karl von|sfz6352
11706713X|Bülow, Oskar|sfz6354
118517031|Bülow-Cummerow, Ernst von|sfz6355
118666029|Bülow von Dennewitz, Friedrich Wilhelm Graf|sfz6356
11866798X|Bulthaupt, Heinrich|sfz7383
118664948|Bumke, Erwin|sfz7384
117155365|Bumke, Oswald|sfz7385
11888073X|Bumm, Ernst|sfz7387
100061753|Bünau, Heinrich Graf von|sfz69533
11851704X|Bünderlin, Hans|sfz6360
137219954|Bünger, Heinrich|sfz6363
118667998|Bungert, August|sfz7392
1023805189|Bunsen|sfz130889
118668005|Bunsen, Karl Freiherr von|sfz7401
118664999|Bunsen, Robert|sfz31565
117157589|Bunte, Hans|sfz69538
120888289|Bünting, Heinrich|sfz6364
127664300|Buntzel, Alfred|sfz7407
139774890|Buol|sfz52755
135705126|Buol, Heinrich von|sfz7410
117160504|Buol-Schauenstein, Johann Rudolf Graf|sfz60827
118665022|Buol-Schauenstein, Karl Graf|sfz60828
135705223|Buol von Berenberg, Joseph Freiherr|sfz7411
105050318|Buol von Berenberg, Maria Freiin|sfz7413
135705339|Buramer, Berthold|sfz7420
135738199|Burchard|sfz7421
135738237|Burchard|sfz7423
135883814|Burchard|sfz7425
135738253|Burchard|sfz7426
118665170|Burchard|sfz7427
135738261|Burchard|sfz7429
13573830X|Burchard|sfz7430
135738318|Burchard|sfz7433
135738326|Burchard|sfz7440
10242585X|Burchard|sfz7441
117641006|Burchard, Emil von|sfz7446
122651588|Burchard, Heinrich|sfz7448
135738342|Burchard, Johann|sfz7450
100062997|Burchard, Ulrich|sfz7452
118666088|Burchard I.|sfz69540
121574490|Burchard I.|sfz38965
11866607X|Burchard II.|sfz27594
136148484|Burchard III.|sfz42050
10093840X|Burchardus de Monte Sion|sfz7457
118665308|Burchard von Hohenfels|sfz7443
119120925|Burchard von Reichenau|sfz11227
11851749X|Burchard von Ursberg|sfz7444
117160997|Burchart, Franz|sfz7458
100833195|Burck, Joachim von|sfz7459
104211466|Burckard, Johannes|sfz7460
117161144|Burckhard, Max|sfz7461
140031812|Burckhardt|sfz7462
120651424|Burckhardt, Carl|sfz7479
117161306|Burckhardt, Heinrich|sfz7467
11851752X|Burckhardt, Jacob|sfz69541
11764109X|Burckhardt, Johannes|sfz7478
117161128|Burckhardt, Johann Heinrich|sfz7471
118702203|Burckhardt, Johann Ludwig|sfz7474
118668056|Burdach, Konrad|sfz7486
117083682|Bürde, Samuel Gottlieb|sfz6366
135656591|Büren, Daniel der Ältere von|sfz6368
13196965X|Büren, Daniel der Jüngere von|sfz6369
122147685|Büren, Moritz von|sfz6372
117186007|Buresch, Karl|sfz7493
131778293|Burg, Johann Friedrich|sfz7494
117164208|Burg, Josef Vitus|sfz7497
135705703|Burg, Joseph|sfz7496
119263580|Burgau, Andreas Markgraf von|sfz56592
129216038|Burgau, Karl Markgraf von|sfz39899
1082452378|Burgau, Markgrafen von|sfz130888
13570572X|Burgeff, Carl|sfz7501
118517082|Bürgel, Bruno|sfz6374
118833588|Burger, Anton|sfz7502
117166405|Burger, August von|sfz42054
131909886|Burger, Georg Matthias|sfz7505
118517104|Bürger, Gottfried August|sfz68221
117641332|Burger, Johann|sfz7506
128522151|Burger, Nathanael|sfz7510
117142689|Bürger, Otto|sfz6377
135706319|Burgers, Franz|sfz7513
135706335|Burgers, Franz|sfz7514
118817140|Burghard|sfz56714
117142778|Bürgi, Emil|sfz6378
118517139|Bürgi, Jost|sfz6379
118665200|Burgkmair, Hans der Ältere|sfz7523
119388057|Burgmüller, Norbert|sfz7533
121697703|Burgsdorff, Konrad von|sfz7538
118665219|Burgsdorff, von|sfz7536
117169005|Burgsdorff, Wilhelm von|sfz7539
108253076X|Bürhaus, Adolf|sfz126713
1082799068|Buri|sfz130887
135706394|Buri, Christian von|sfz7541
118517686|Buri, Max|sfz7547
115488103|Buri, Maximilian von|sfz7546
124541755|Burián von Rajecz, Stephan Graf|sfz7550
118665243|Burjan, Hildegard|sfz7549
131778064|Bürk, Johannes|sfz6380
124981038|Burkard von Seckendorff-Jochsberg|sfz120626
118517147|Bürkel, Heinrich|sfz6381
133469832|Burkhard, Franz|sfz7557
135706459|Burkhard, Franz|sfz7558
117173967|Burkhardt, Heinrich|sfz7560
118517155|Bürklein, Friedrich|sfz69536
117667099|Bürkli, Karl|sfz7192
126356513|Bürkner, Hans|sfz7194
121244830|Burmeister, Franz Joachim|sfz7562
118665324|Burmeister, Joachim|sfz7564
13784865X|Burmester, Heinrich|sfz7565
117174742|Burmester, Ludwig|sfz7566
117174793|Burmester, Wilhelm|sfz7567
118665332|Burnacini, Ludovico|sfz7569
117175226|Burnitz, Peter|sfz7570
118665375|Burstyn, Gunther|sfz7579
12893882X|Bürvenich, Adam|sfz7197
117179337|Bury, Friedrich|sfz7580
100065198|Busäus, Johannes|sfz7583
119634236|Busäus, Theodor der Jüngere|sfz7586
118876759|Busch, Adolf|sfz7588
135706548|Busch, Adolphus|sfz7589
117179795|Busch, Clemens|sfz7591
137229240|Busch, Emil|sfz11230
118665405|Busch, Ernst|sfz7595
135706572|Busch, Friedrich|sfz7597
118517872|Busch, Fritz|sfz7598
118983741|Busch, Hermann von dem|sfz7602
118820125|Busch, Johann|sfz7603
104327952|Büsch, Johann Georg|sfz7198
117180734|Busch, Max|sfz7607
118665421|Busch, Moritz|sfz7608
135706661|Busch, Paul Vincenz|sfz7609
135883881|Busch, Valentin|sfz7611
118517880|Busch, Wilhelm|sfz7613
135706688|Busch, William|sfz7615
119003554|Büsching, Anton Friedrich|sfz19457
117642460|Buschke, Abraham|sfz7620
117181633|Buschmann, Friedrich Ludwig|sfz7622
135706734|Buschmann, Peter von|sfz7623
117182117|Busenbaum, Hermann|sfz7624
136186866|Büsinck, Ludolph|sfz7204
133303438|Buskühl, Ernst|sfz7626
117183318|Busley, Carl|sfz69549
118518011|Busoni, Ferruccio|sfz7628
135706750|Buß, Ernst|sfz7629
11851802X|Buß, Franz Joseph Ritter von|sfz7630
133303454|Bussche-Haddenhausen, Ernst Freiherr von dem|sfz7634
13618703X|Bussche-Ippenburg, August Freiherr von dem|sfz7640
143146343|Bussche-Ippenburg, Clamor von dem|sfz7641
1100723935|Busse, Carl|sfz7650
136187188|Busse, Friedrich|sfz7646
117183784|Busse, Hermann Eris|sfz7649
117183857|Busse, Ludwig|sfz7651
129753483|Busse, Otto|sfz7652
116038586|Busse-Palma, Georg|sfz7653
13570717X|Bussereau, Jakob Friedrich|sfz7654
118814427|Büssing, Heinrich|sfz7206
117184047|Busson, Paul|sfz7656
118665529|Bustelli, Francesco Antonio|sfz7657
13570720X|Butendach, Johann|sfz7658
117184187|Butenschön, Friedrich|sfz7659
117184195|Buths, Julius|sfz7661
135704375|Bütler, Anton|sfz7208
130506184|Butler, Walter Graf von|sfz7662
103874615|Bütner, Crato|sfz7212
117144932|Bütschli, Otto|sfz7214
117185701|Buttel-Reepen, Hugo von|sfz7666
137423349|Buttenstedt, Carl|sfz7667
12025414X|Buttlar, Eva von|sfz7672
117187062|Buttlar, Rudolf Freiherr von|sfz7673
129640352|Buttlar, von|sfz7671
135697220|Büttner, August|sfz7226
117145068|Büttner, Christian Wilhelm|sfz7216
117145254|Büttner, Friedrich August|sfz7220
119070596|Büttner, Karl|sfz7225
118665618|Buttstedt, Johann Heinrich|sfz7676
118665642|Butzbach, Johannes|sfz7678
119634163|Buwo, Bernhard|sfz7681
118665669|Buxbaum, Johannes Christian|sfz7682
118665685|Buxtehude, Dietrich|sfz7684
135707277|Buxtehude, Meinhard|sfz7685
12460739X|Buxtorf, Gerlach|sfz42055
119354780|Buxtorf, Johann der Ältere|sfz7688
11718991X|Buxtorf, Johann der Jüngere|sfz7689
119535904|Buz, Heinrich Ritter von|sfz7695
136187196|Bylandt, Arthur Graf von|sfz7699
143146416|Byloff, Fritz|sfz7701
118939483|Byss, Johann Rudolf|sfz7705
116395877|Cabanis, Jean Louis|sfz7709
104199202|Caesar, Aquilin Julius|sfz7716
129462047|Caesar, Johann Melchior|sfz7719
100065562|Caesarius, Johannes|sfz7725
118518283|Caesarius von Heisterbach|sfz52768
102425906|Caesarius von Speyer|sfz7724
116400854|Caffee, Daniel|sfz7727
118666517|Cahensly, Peter Paul|sfz7728
120680300|Calaminus, Georg|sfz7731
135707439|Calberla, Heinrich Wilhelm|sfz7734
117668710|Calcum, Gerhard Romilian von|sfz7735
118666584|Caldara, Antonio|sfz7738
139819290|Calice, Heinrich Graf von|sfz7742
104279893|Calixt, Friedrich Ulrich|sfz7747
118518437|Calixt, Georg|sfz60834
11851847X|Callenbach, Franz|sfz7754
104160055|Callenberg, Johann Heinrich|sfz7755
1082801372|Callisen|sfz130886
128988991|Callisen, Johann Leonhard|sfz68228
116432136|Callwey, Georg|sfz7765
127458166|Call zu Rosenburg und Kulmbach, Friedrich Freiherr von|sfz7751
136187226|Call zu Rosenburg und Kulmbach, Guido Freiherr von|sfz7752
118666681|Calonder, Felix|sfz7766
119177323|Calov, Abraham|sfz31571
115391959|Calvinus, Justus|sfz7770
11643290X|Calvisius, Sethus|sfz7771
118869957|Calvör, Henning|sfz7772
132246724|Calw|sfz7774
121647722|Calwer, Richard|sfz7775
118937790|Calzabigi, Ranieri|sfz7776
118666746|Camel, Georg Josef|sfz7779
139784594|Camerarius|sfz27601
118518569|Camerarius, Joachim|sfz35406
118666754|Camerarius, Ludwig|sfz60836
118666762|Camerarius, Rudolf|sfz7793
1081826355|Camerer|sfz130885
138248842|Camerer, Wilhelm|sfz7797
118668099|Camerloher, Placidus|sfz7799
102176078|Cammerlander, Jakob|sfz7800
100439675|Campagnoli, Bartholomäus|sfz7801
118518607|Campanus, Johannes|sfz7803
132303469|Campe|sfz7805
118666835|Campe, Friedrich|sfz7809
118518658|Campe, Joachim Heinrich|sfz7811
118518666|Campe, Julius|sfz7812
12485026X|Campester, Lambert|sfz7814
118518704|Camphausen, Ludolf|sfz7816
116436611|Camphausen, Otto von|sfz7817
118637819|Canaletto|sfz7821
1081517581|Canaris|sfz130884
137431295|Canaris, Carl|sfz7823
118518755|Canaris, Wilhelm|sfz69554
116437235|Canaval, Richard|sfz7827
116442794|Cancrin, Franz Ludwig von|sfz7828
118666878|Cancrin, Georg Graf von|sfz39114
118518771|Candid, Peter|sfz7831
1081827297|Candidus|sfz130883
116442859|Candidus, Carl|sfz7834
135707765|Candidus, Nikolaus|sfz7836
118668196|Candidus, Pantaleon|sfz7837
118518836|Canisius, Petrus|sfz69555
119171090|Canitz, Friedrich Freiherr von|sfz7842
1082804622|Canitz, von|sfz130882
11942293X|Canitz und Dallwitz, Karl Freiherr von|sfz7843
118668218|Cannabich, Christian|sfz7844
136187277|Canstein|sfz7852
118666924|Canstein, Karl Freiherr von|sfz7853
104279931|Canstein, Raban Freiherr von|sfz19463
118892371|Canter, Jacobus|sfz7855
118666959|Cantiuncula, Claudius|sfz7858
118518887|Cantor, Georg|sfz7861
116443618|Cantor, Moritz|sfz7862
118666967|Canz, Wilhelmine|sfz7865
13570782X|Canzler, Carl|sfz7867
116447265|Capelle, Eduard von|sfz7871
118917188|Capellen, Georg|sfz7873
135707897|Capito, Paul|sfz7875
118518968|Capito, Wolfgang|sfz69556
118977083|Cappeller, Carl|sfz7879
121397963|Capricornus, Samuel|sfz7882
11851900X|Caprivi, Leo Graf von (seit 1891)|sfz42058
11029775X|Carabelli von Lunkaszprie, Georg|sfz7885
118667076|Carathéodory, Constantin|sfz7889
101100787|Carbach, Nikolaus Fabri von|sfz7891
116452048|Cardauns, Hermann|sfz7893
119026376|Carion, Johannes|sfz7895
118667114|Carl, Ernst Ludwig|sfz7898
124094597|Carl, Hanns|sfz7903
135707986|Carl, Matthäus|sfz7901
129100889|Carl, Peter|sfz7904
119556065|Carlone|sfz7905
118967282|Carlone, Carlo|sfz15318
118893084|Carlone, Carlo Antonio|sfz7908
118668439|Carlone, Diego|sfz15319
12216394X|Carlone, Giovanni Battista|sfz7910
118667130|Carlone, Pietro Francesco|sfz7912
116456248|Carlowitz, Albert von|sfz7915
124902316|Carlowitz, Anton von|sfz7914
116456272|Carlowitz, Carl Adolf von|sfz7920
128556641|Carlowitz, Christoph von|sfz7916
135708028|Carlowitz, Georg von|sfz7917
100039596|Carlowitz, Hans Carl von|sfz7919
116456264|Carlowitz, Hans Georg von|sfz7918
136187307|Carlowitz, von|sfz7913
116456477|Carlson, Carl|sfz7921
118638904|Carmen Sylva|sfz39115
116456590|Carmer, Johann Heinrich Casimir Graf von (seit 1798)|sfz69561
116456639|Carnall, Rudolf von|sfz7929
135718643|Carnap-Quernheimb, Ernst von|sfz7930
119027690|Carneri, Bartholomäus Ritter von|sfz7933
1062793463|Caro|sfz130892
118668471|Caro, Heinrich|sfz7936
117673366|Caro, Nikodem|sfz7939
116456965|Caro, Oscar|sfz7940
135738369|Caroli, Nikolaus|sfz7946
138878536|Carolus, Johann|sfz7949
119535866|Carové, Friedrich Wilhelm|sfz7950
133309061|Carp, Werner|sfz7951
117673463|Carpenter, Jesse Fairfield|sfz7952
12046800X|Carpov, Jakob|sfz7953
12498410X|Carpzov|sfz130881
118667246|Carpzov, Benedict|sfz7958
116458704|Carpzov, Johann Gottlob|sfz7967
124534473|Carrichter, Bartholomäus|sfz7975
119355841|Carrière, Moriz|sfz49107
137587503|Carstanjen, Max|sfz23429
118519298|Carstens, Asmus Jakob|sfz69564
116462604|Cartellieri, Otto|sfz7989
136187390|Carus|sfz7995
118519352|Carus, Carl|sfz7998
104288647|Carus, Viktor|sfz7999
100074642|Casanova, Giovanni Battista|sfz8004
118668676|Casel, Odo|sfz8005
116118547|Caselius, Johannes|sfz8007
116467770|Caspar, Erich|sfz8009
130581135|Casparini, Eugen|sfz68235
116468327|Caspary, Robert|sfz8022
135719070|Caspers, Jakob|sfz8024
118519468|Cassander, Georg|sfz8025
135719089|Cassel, Carl|sfz8030
116468459|Cassel, David|sfz8027
116468556|Cassella, Leopold|sfz19465
118869000|Cassirer, Bruno|sfz19466
118519522|Cassirer, Ernst|sfz19467
118870645|Cassirer, Paul|sfz19469
117648434|Cassirer, Richard|sfz8043
140042091|Cassius, Andreas|sfz8044
118667394|Castell|sfz8048
118870653|Castell, Heinrich Graf zu|sfz8049
118667424|Castelli, Ignaz Franz|sfz8054
118519565|Castellio, Sebastian|sfz8056
135719143|Castell-Remlingen, Friedrich Magnus|sfz8053
118667432|Castell-Remlingen, Ludwig Friedrich Graf zu|sfz8050
115466916|Castell-Remlingen, Wolfgang Dietrich Graf zu|sfz8051
116472448|Castillon, Jean|sfz8062
135719380|Castorp, Hinrich|sfz8063
123908418|Castro, Johann de|sfz8066
119022079|Catel, Franz Ludwig|sfz15320
118668803|Cathrein, Victor|sfz8070
118667521|Catt, Henri de|sfz8071
118519751|Cauer|sfz8073
118668838|Cauer, Minna|sfz8080
116477547|Cauer, Paul|sfz45669
117649090|Cauer, Wilhelm|sfz8082
143146440|Cauer, Wilhelm|sfz8083
116479914|Cellarius, Christoph|sfz8088
129477230|Cellarius, Michael|sfz8092
135707781|Cellarius, Simon|sfz8094
118519891|Celtis, Konrad|sfz8097
116480262|Cerf, Raphael Friedrich|sfz8103
118528521|Cersne, Eberhard von|sfz8108
104269065|Cervaes, Matthias|sfz8110
130433039|Cervicornus, Eucharius|sfz8111
11923582X|Ceslaus|sfz8113
119139952|Cetto, Anton Freiherr von|sfz8114
117692506|van Ceulen, Ludolph|sfz8119
116481838|Chalybaeus, Heinrich Franz|sfz35409
118675508|Chamberlain, Houston Stewart|sfz8125
118520040|Chamisso, Adelbert von|sfz31574
135708265|Charlier, Albert|sfz8139
100078079|Charpentier, Johann Friedrich Wilhelm von|sfz11012
10201227X|Charpentier, Johann von|sfz8141
130183431|Chasôt, Franz|sfz8143
135719445|Chasôt, Ludwig Graf von|sfz8144
119021528|Chateauneuf, Alexis de|sfz8146
104213701|Chelidonius, Benedictus|sfz8151
136187463|Chelius|sfz8152
135719658|Chelius, Ferdinand|sfz8153
116497009|Chelius, Maximilian Joseph von (badischer Adel seit 1866)|sfz8155
123716055|Chellery, Fortunato|sfz8157
104069228|Chemlin, Kaspar|sfz8158
136187501|Chemnitz|sfz8159
119533839|Chemnitz, Bogislaw Philipp von|sfz8160
118829157|Chemnitz, Martin|sfz8165
119360659|Chézy, Wilhelmine von|sfz39118
116504781|Chiari, Ottokar Freiherr von|sfz8179
116504854|Chiavacci, Vinzenz|sfz8180
118675826|Chiaveri, Gaetano|sfz8181
118520490|Chladni, Ernst Florenz Friedrich|sfz8188
11867594X|Chladni, Johann Martin|sfz8191
104338695|Chlingensperg auf Berg, Anton|sfz8196
118675958|Chlodwig I.|sfz60857
102427216|Chlothar|sfz69574
102427224|Chlothar II.|sfz60862
116505907|Chlumecky, Johann Freiherr von|sfz48932
138066736|Chlumecky, Leopold Freiherr von|sfz8210
108794563|Chlumecky, Peter Ritter von|sfz8211
116506067|Chmel, Joseph|sfz8213
118520512|Chodowiecki, Daniel|sfz48933
119640619|Cholinus, Maternus|sfz8221
116506946|Chop, Max|sfz8223
136186106|Chorus, Gerhard|sfz8224
116507055|Chotek, Carl|sfz8227
13784932X|Chrestensen, Niels Lund|sfz8231
10079114X|Christ, Johann Friedrich|sfz8234
118676024|Christ, Johann Ludwig|sfz42066
116507497|Christ, Joseph Anton|sfz8236
118980181|Christ, Karl|sfz8237
118520555|Christ, Lena|sfz8238
116507748|Christ, Wilhelm von|sfz8239
11650787X|Christaller, Helene|sfz15329
119376369|Christaller, Johann Gottlieb|sfz8242
120991594|Christalnik, Michael Gotthard|sfz8245
119549263|Christen, Ada|sfz8247
137849117|Christen, Bernhard|sfz8248
135708494|Christen, Joseph|sfz8250
122363965|Christian|sfz8291
119052520|Christian|sfz11245
11866929X|Christian, Josef|sfz8294
102125880|Christian Albrecht|sfz8287
101968612|Christian August|sfz15347
10212809X|Christian der Jüngere|sfz35417
123498570|Christiane Charlotte|sfz39126
100123910|Christian Ernst|sfz34919
100823432|Christiani, Christoph Johann Rudolph|sfz8298
116509279|Christiani, Rudolf|sfz27609
12939159X|Christian I.|sfz69575
123576733|Christian I.|sfz8267
119118416|Christian I.|sfz35412
118676075|Christian I.|sfz35420
100265901|Christian II.|sfz35421
101508913|Christian II. von Weisenau|sfz98259
119217120|Christian III.|sfz52784
118676067|Christian IV.|sfz56733
118676059|Christian IV.|sfz35425
101053037|Christian Louis I.|sfz56729
102111847|Christian Ludwig II.|sfz56730
116509589|Christiansen, Johann|sfz39127
142261149|Christianus, Johannes|sfz8308
119382091|Christian VIII.|sfz15346
100081746|Christian Wilhelm|sfz35418
118520636|Christina von Stommeln|sfz8310
118520679|Christoffel, Elwin|sfz8320
136912990|Christoph|sfz56738
118871099|Christoph|sfz56740
100089003|Christoph|sfz68238
103132872|Christoph|sfz8323
118736191|Christoph|sfz35429
104183292|Christoph|sfz35431
118520695|Christoph I.|sfz39128
119500809|Christoph IV. Andreas|sfz8327
12959203X|Christoph von Madrutsch|sfz69580
119371936|Christoph von Stadion|sfz48934
117685909|Chrobak, Rudolf|sfz23435
120697203|Chrodegang|sfz52791
129798444|Chroen, Thomas|sfz8337
116510897|Chroust, Anton|sfz8339
118816098|Chrysander, Friedrich|sfz8340
13200870X|Chryseus, Johannes|sfz8343
116516828|Chun, Karl|sfz69582
133623009|Chvostek, Franz|sfz8347
135719887|Chwalkowski, Samuel von|sfz8348
119009137|Chytraeus, David|sfz19489
119345463|Cilli|sfz8351
135719895|Cimbal, Otto|sfz8352
118676210|Cirksena|sfz8355
118520881|Cizek, Franz|sfz8357
11652474X|Claaßen, Hermann|sfz8358
11881446X|Clairmont, Paul|sfz8360
116524995|Claisen, Ludwig|sfz8361
118982338|Claiß, Johann Sebastian|sfz8362
100084168|Clajus, Johannes|sfz8363
134170334|Clam|sfz8364
136186289|Clam-Gallas, Eduard Graf von|sfz8366
118676245|Clam-Martinic, Heinrich|sfz8367
124304567|Clapmarius, Arnold|sfz8373
116525185|Claproth, Justus|sfz8375
135882176|Clare, Johannes|sfz8376
118520954|Clarenbach, Adolf|sfz8377
116530529|Clarus, Julius|sfz8380
129157198|Clary und Aldringen, Manfred Graf von|sfz15359
118669486|Claß, Heinrich|sfz8387
116530898|Classen, Alexander|sfz8389
118968599|Classen, Johannes|sfz60867
12011965X|Classen, Walther|sfz8394
104315083|Clauberg, Johann|sfz8395
10410399X|Claudia|sfz56745
118521098|Claudius, Matthias|sfz35433
118521101|Clauren, Heinrich|sfz27614
116539313|Claus, Adolf|sfz8407
116539585|Claus, Carl|sfz8410
135720028|Claus, Hubert|sfz8408
116539623|Claus, Karl|sfz8409
137432429|Clausberg, Christlieb von|sfz8411
124824064|Clauser, Jakob|sfz8412
11852111X|Clausewitz, Carl von|sfz56746
116540486|Clausius, Rudolf|sfz8419
130651796|Clauß, Gustav|sfz8422
135719917|Claussen, Georg|sfz8425
135719941|Claviez, Emil|sfz8428
118880632|Clavius, Christoph|sfz8429
116541830|Clebsch, Alfred|sfz69584
115610863|Cleinow, Georg|sfz8433
116543116|Clemen, Carl|sfz8435
116543132|Clemen, Otto|sfz8436
118521187|Clemen, Paul|sfz8437
135738385|Clemens|sfz8441
118521195|Clemens, Franz Jakob|sfz8443
118634224|Clemens August|sfz56748
118777335|Clemens II.|sfz8438
118640208|Clemens Wenzeslaus|sfz56749
116543450|Clement, Franz|sfz8446
1081518626|Clemm|sfz130880
116543663|Clemm, August Ritter von|sfz45672
117691402|Clemm, Carl|sfz31576
135719518|Clemm, Hans|sfz8452
11654385X|Clemm-Lennig, Carl|sfz8460
117691429|Clericus, Ludwig|sfz8464
122703448|Clermont|sfz8465
116544147|Clermont, Arnold von|sfz35435
116545690|Clessin, Stephan|sfz8475
101383568|Cleve, Johannes de|sfz8477
119035189|Cleyer, Andreas|sfz8478
135719585|Cleyn, Franz|sfz8479
136187471|Clocken, Peter van der|sfz8485
13618748X|Clodius, Christian|sfz8486
104074353|Clodius, Christian August|sfz8488
140043357|Clodt von Jürgensburg, Jost|sfz8493
128085088|Cloëtta, Max|sfz8496
118521276|Cloos, Hans|sfz8499
118669567|Closener, Fritsche|sfz8503
13571964X|Clouth, Franz|sfz8512
118890646|Clusius, Carolus|sfz8520
119150867|Clüver, Philipp|sfz8518
136186408|Cobenzl|sfz8525
11769164X|Cobenzl, Ludwig Graf von|sfz8527
118669605|Cobenzl, Philipp Graf von|sfz8528
100443877|Cober, Gottlieb|sfz8529
117691666|Cocceji, Heinrich Freiherr von|sfz8531
119501600|Cocceji, Samuel Freiherr von|sfz8532
1081830646|Cocceji (bis 1713)|sfz130879
118676504|Coccejus, Johannes|sfz8534
119643537|Coccyus, Sebastian|sfz8538
120193108|Coch, Georg|sfz8539
118521330|Cochlaeus, Johannes|sfz8542
118834835|Coclico, Adrianus|sfz8543
118989170|Coelde, Dietrich|sfz8545
122885589|Coelestin, Georg|sfz8547
100077064|Coelestin, Johann Friedrich|sfz8548
12390062X|Coelestin Sfondrati|sfz8546
116627824|Cohausen, August von|sfz8554
116628219|Cohen, Emil|sfz23436
118521411|Cohen, Hermann|sfz8558
128587695|Cohen, Karl|sfz8559
116629150|Cohn, Emil|sfz8561
116629207|Cohn, Ferdinand|sfz8562
116629274|Cohn, Fritz|sfz8563
116629355|Cohn, Gustav|sfz8564
118669664|Cohn, Jonas|sfz8566
117645117|Cohn, Lassar|sfz8567
101339445|Cohn, Max|sfz8569
128678232|Coiter, Volcher|sfz8573
135720141|Colberg, Christoph von|sfz8576
123304784|Colchon, Leonhard|sfz8582
116636726|Coler, Alwin|sfz8586
10008723X|Coler, Johann|sfz11255
124644988|Colerus, Matthias|sfz8593
118669737|Colin, Alexander|sfz8595
116637005|Collalto, Rambaldo Graf von|sfz8602
13572029X|Collenbusch, Samuel|sfz8604
119412039|Collimitius, Georgius|sfz8606
11852156X|Collin, Heinrich Joseph von|sfz8609
119059223|Cöllin, Konrad|sfz8549
119298406|Collin, Matthäus von|sfz8611
100087345|Collini, Cosimo Alessandro|sfz11256
119605562|Collinus, Rudolfus|sfz11257
135720346|Collmann, Alfred|sfz8615
11948904X|Colloredo|sfz8617
116654813|Colloredo-Mannsfeld, Franz de Paula Gundaker Fürst von|sfz8619
116639725|Colloredo-Mansfeld, Ferdinand Graf von|sfz60872
116639598|Colloredo-Waldsee, Franz de Paula Graf von|sfz8625
136089356|Colloredo-Waldsee, Franz Graf von|sfz23212
119265737|Colloredo-Waldsee, Hieronymus Graf von|sfz8627
133473155|Colloredo-Waldsee, Joseph Graf von|sfz8628
116639679|Colloredo-Waldsee, Rudolf Graf von|sfz8629
14215749X|Colloredo-Waldsee, Rudolph Fürst von (seit 1763)|sfz8630
118521608|Colmar, Joseph Ludwig|sfz8632
137373171|Colonna, Philipp Graf|sfz27617
11943654X|Colsman, Alfred|sfz8642
135723000|Colyn, Bonifacius|sfz8644
118713841|Comander, Johannes|sfz8646
118521691|Comenius, Johann|sfz35443
117696706|Commelinus, Hieronymus|sfz8650
118676687|Commer, Franz|sfz38990
124381901|Compenius, Esaias|sfz8652
118521853|Conrad, Johannes|sfz31583
118669915|Conrad, Michael Georg|sfz27618
116655224|Conradi, August|sfz8667
118669923|Conradi, Hermann|sfz8671
130582360|Conradi, Johann Georg|sfz8673
116655372|Conradi, Johann Wilhelm Heinrich|sfz8675
133473007|Conradty, Conrad|sfz8679
118676768|Conrad von Hötzendorf, Franz Graf|sfz31584
11665550X|Conrady, August|sfz8681
116655577|Conried, Heinrich|sfz8685
11852190X|Conring, Hermann|sfz8686
116655763|Consbruch, Johann Friedrich|sfz8689
135723280|Constam, Emil|sfz8691
1088447481|Contessa|sfz130878
116763167|Contessa, Christian|sfz8695
